7000;0;0.03;-67.7253;-11.5893;0.262884;0.7;0;3.40284;0;0;0.182994;0
7100;0;0.02;-57.048;-12.1873;0.264245;0.7;0;5.16222;0;0;0.190212;0
7200;0;0.03;-68.8289;-11.2975;0.267586;0.7;0;3.00121;0;0;0.197556;0
7300;0;0.02;-61.0905;-12.4983;0.268902;0.7;0;5.70337;0;0;0.204969;0
7400;0;0.03;-69.0533;-11.3501;0.2722;0.7;0;3.97919;0;0;0.212474;0
7500;0;0.02;-66.6034;-12.3455;0.273477;0.7;0;3.48011;0;0;0.220043;0
7600;0;0.03;-66.3687;-12.4218;0.276729;0.7;0;3.33882;0;0;0.227681;0
7700;0;0.03;-61.7035;-12.4081;0.279945;0.7;0;4.08592;0;0;0.235409;0
7800;0;0.02;-59.6597;-12.4634;0.28114;0.7;0;5.58471;0;0;0.243257;0
7900;0;0.02;-42.4005;-11.824;0.282311;0.7;0;4.08678;0;0;0.251175;0
8000;0;0.03;-65.6126;-12.7162;0.285467;0.7;0;3.1444;0;0;0.25917;0
8100;0;0.02;-60.3613;-12.6153;0.286606;0.7;0;6.06357;0;0;0.267216;0
8200;0;0.03;-63.5692;-12.4141;0.289722;0.7;0;3.37459;0;0;0.275315;0
8300;0;0.02;-63.8828;-12.4468;0.290824;0.7;0;4.64169;0;0;0.283487;0
8400;0;0.03;-67.9077;-9.0226;0.293907;0.7;0;3.92725;0;0;0.291703;0
8500;0;0.02;-62.1648;-12.4494;0.294965;0.7;0;4.17554;0;0;0.299977;0
8600;0;0.02;-70.5317;-10.9028;0.296011;0.7;0;3.16462;0;0;0.308323;0
8700;0;0.03;-63.9484;-12.7098;0.299036;0.7;0;4.98356;0;0;0.316708;0
8800;0;0.03;-68.4178;-12.0535;0.302032;0.7;0;3.10365;0;0;0.325155;0
8900;0;0.03;-66.6692;-11.8778;0.304997;0.7;0;3.76616;0;0;0.333685;0
9000;0;0.03;-61.9421;-12.5541;0.307931;0.7;0;2.7065;0;0;0.342301;0
9100;0;0.02;-25.0704;-11.3074;0.308847;0.7;0;5.1571;0;0;0.351004;0
9200;0;0.03;-57.9474;-12.1485;0.311731;0.7;0;2.56975;0;0;0.359753;0
9300;0;0.03;-26.8652;-11.5393;0.314593;0.7;0;3.15935;0;0;0.368584;0
9400;0;0.03;-68.3289;-9.09516;0.317431;0.7;0;3.35774;0;0;0.377474;0
9500;0;0.02;-55.6678;-12.1136;0.318256;0.7;0;2.71936;0;0;0.386421;0
9600;0;0.03;-60.6639;-12.6411;0.321052;0.7;0;5.97169;0;0;0.395402;0
9700;0;0.03;-53.3924;-12.0768;0.32382;0.7;0;4.16737;0;0;0.40445;0
9800;0;0.03;-57.4924;-12.2063;0.32656;0.7;0;4.72289;0;0;0.413561;0
9900;0;0.03;-68.3956;-11.6401;0.32928;0.7;0;2.38669;0;0;0.422737;0
10000;0;0.02;-68.2186;-10.1;0.329994;0.7;0;5.65968;0;0;0.431955;0
10100;0;0.03;-69.2741;-10.8722;0.332689;0.7;0;4.71376;0;0;0.441185;0
10200;1;0.03;-65;-8.63025;0.335356;0.7;0;4.90049;0;0;0.450456;0
10300;0;0.02;-60.0132;-12.345;0.335997;0.7;0;3.6108;0;0;0.459783;0
10400;0;0.03;-60.5609;-12.4643;0.338616;0.7;0;3.19385;0;0;0.469159;0
10500;0;0.03;-69.5116;-11.3323;0.341218;0.7;0;2.98035;0;0;0.478578;0
10600;0;0.01;-60.2782;-12.3932;0.339818;0.7;0;3.91123;0;0;0.488028;0
10700;0;0.03;-63.1986;-12.3192;0.342407;0.7;0;3.62676;0;0;0.497481;0
10800;0;0.03;-69.8712;-10.008;0.344968;0.7;0;3.46461;0;0;0.506955;0
10900;0;0.02;-54.1872;-12.149;0.345517;0.7;0;2.06603;0;0;0.516475;0
11000;0;0.03;-64.5908;-12.8288;0.34804;0.7;0;2.6054;0;0;0.526018;0
11100;0;0.03;-65.9755;-12.8651;0.350546;0.7;0;3.9513;0;0;0.535601;0
11200;0;0.03;-67.9052;-10.5149;0.353032;0.7;0;5.9685;0;0;0.54521;0
11300;0;0.02;-45.0875;-11.6781;0.353498;0.7;0;2.77572;0;0;0.554851;0
11400;0;0.03;-35.9331;-11.5781;0.355943;0.7;0;4.21776;0;0;0.564519;0
11500;0;0.03;-58.6479;-12.4092;0.358363;0.7;0;4.42059;0;0;0.574217;0
11600;0;0.03;-65.2485;-12.5424;0.360764;0.7;0;4.0599;0;0;0.583948;0
11700;0;0.02;-66.284;-12.39;0.361155;0.7;0;3.95421;0;0;0.593702;0
11800;0;0.02;-42.0657;-11.8097;0.361539;0.7;0;4.72335;0;0;0.603468;0
11900;0;0.03;-68.8686;-9.70294;0.363913;0.7;0;4.35639;0;0;0.613242;0
12000;0;0.02;-64.0395;-12.3543;0.364275;0.7;0;4.34161;0;0;0.623028;0
12100;0;0.02;-41.2235;-11.5803;0.364625;0.7;0;3.34335;0;0;0.632827;0
12200;0;0.04;-67.6168;-11.2695;0.368956;0.7;0;5.00078;0;0;0.642639;0
12300;0;0.02;-61.238;-12.4878;0.369265;0.7;0;5.78761;0;0;0.652472;0
12400;0;0.03;-68.0547;-11.5626;0.371563;0.7;0;4.17065;0;0;0.662325;0
12500;0;0.02;-48.405;-11.7789;0.371845;0.7;0;3.08909;0;0;0.672188;0
12600;0;0.03;-69.0536;-11.8344;0.37411;0.7;0;2.3136;0;0;0.682067;0
12700;0;0.02;-61.9614;-12.5908;0.374367;0.7;0;2.37753;0;0;0.691959;0
12800;0;0.03;-64.3137;-12.5327;0.376612;0.7;0;4.94834;0;0;0.701858;0
12900;0;0.03;-63.3563;-12.4967;0.37883;0.7;0;3.16155;0;0;0.711765;0
13000;0;0.03;-65.5606;-11.825;0.381032;0.7;0;5.15923;0;0;0.721692;0
13100;0;0.02;-54.8253;-12.0594;0.38122;0.7;0;3.83981;0;0;0.73163;0
13200;0;0.03;-64.9741;-12.5845;0.383391;0.7;0;3.00966;0;0;0.741575;0
13300;0;0.03;-68.053;-10.2371;0.385551;0.7;0;5.22033;0;0;0.75153;0
13400;0;0.03;-68.8646;-10.1019;0.387694;0.7;0;4.60443;0;0;0.761491;0
13500;0;0.02;-65.5887;-12.5125;0.387818;0.7;0;3.15358;0;0;0.77146;0
13600;0;0.02;-66.6003;-12.1882;0.387946;0.7;0;4.2595;0;0;0.781436;0
13700;0;0.02;-48.5784;-11.8621;0.388064;0.7;0;4.01925;0;0;0.791411;0
13800;0;0.03;-62.7636;-12.475;0.390167;0.7;0;3.84284;0;0;0.801389;0
13900;0;0.03;-69.1761;-11.4585;0.392258;0.7;0;2.51653;0;0;0.811373;0
14000;0;0.02;-56.3062;-12.3665;0.392332;0.7;0;5.75671;0;0;0.82136;0
14100;0;0.03;-41.4375;-11.7314;0.394394;0.7;0;5.5619;0;0;0.831352;0
14200;0;0.02;-62.9826;-12.453;0.394447;0.7;0;5.28152;0;0;0.841346;0
14300;0;0.02;-62.6573;-12.4824;0.394492;0.7;0;3.12986;0;0;0.851341;0
14400;0;0.03;-56.712;-12.3842;0.396532;0.7;0;5.79603;0;0;0.861338;0
14500;0;0.03;-62.1306;-12.3991;0.398549;0.7;0;4.36634;0;0;0.871336;0
14600;0;0.02;-61.1091;-12.6485;0.398561;0.7;0;3.45773;0;0;0.881335;0
14700;0;0.03;-65.868;-12.5403;0.400563;0.7;0;2.5169;0;0;0.891335;0
14800;0;0.02;-62.1789;-12.5505;0.400555;0.7;0;2.99785;0;0;0.901335;0
14900;0;0.02;-52.4682;-12.0837;0.400553;0.7;0;6.10314;7.39878e-05;0;0.911335;0
15000;0;0.03;-64.971;-12.5784;0.402531;0.7;0;4.05799;9.20597e-05;0;0.921335;0
15100;0;0.03;-69.3877;-9.62693;0.404501;0.7;0;3.92381;0.000296232;0;0.931334;0
15200;0;0.03;-66.6667;-11.8106;0.406453;0.7;0;3.17028;0.00057803;0;0.941332;0
15300;0;0.02;-59.1044;-12.466;0.406386;0.7;0;4.76737;0.00103531;0;0.951328;0
15400;0;0.03;-68.0284;-10.947;0.408315;0.7;0;4.1693;0.00165559;0;0.961322;0
15500;0;0.02;-63.2991;-12.6666;0.408229;0.7;0;4.88861;0.00232377;0;0.971314;0
15600;0;0.03;-69.0718;-11.0839;0.410142;0.7;0;4.27354;0.00311806;0;0.981302;0
15700;0;0.03;-68.7155;-9.63323;0.412037;0.7;0;4.23453;0.00393816;0;0.99129;0
15800;0;0.02;-64.7471;-12.2378;0.411923;0.7;0;3.50637;0.00492261;0;1.00127;0
15900;0;0.03;-64.9629;-12.6851;0.413794;0.7;0;3.71155;0.00598542;0;1.01125;0
16000;0;0.02;-61.1763;-12.2356;0.413651;0.7;0;2.90613;0.00719588;0;1.02123;0
16100;0;0.02;-63.2817;-12.5561;0.413515;0.7;0;2.87614;0.00854482;0;1.0312;0
16200;0;0.02;-62.0678;-12.5347;0.413383;0.7;0;3.75412;0.00981422;0;1.04117;0
16300;0;0.03;-65.8625;-12.8179;0.415237;0.7;0;3.37232;0.0110539;0;1.05114;0
16400;0;0.02;-38.7721;-11.5325;0.415082;0.7;0;3.97076;0.0124264;0;1.06111;0
16500;0;0.04;-68.7765;-10.7521;0.418909;0.7;0;4.63111;0.0138832;0;1.07107;0
16600;0;0.02;-61.9343;-12.6283;0.418722;0.7;0;4.17524;0.0155144;0;1.08102;0
16700;0;0.02;-62.8855;-12.7518;0.418529;0.7;0;5.0167;0.0172711;0;1.09097;0
16800;0;0.03;-63.8481;-12.5507;0.420332;0.7;0;3.25654;0.0190838;0;1.10091;0
16900;0;0.02;-62.0806;-12.5446;0.42013;0.7;0;4.30883;0.0209391;0;1.11085;0
17000;0;0.03;-66.4617;-11.9794;0.421922;0.7;0;2.18232;0.0228418;0;1.12079;0
17100;0;0.02;-67.2484;-9.47239;0.421709;0.7;0;4.60904;0.024807;0;1.13072;0
17200;0;0.02;-63.1309;-12.3943;0.421498;0.7;0;2.53561;0.0268166;0;1.14065;0
17300;0;0.03;-60.8895;-12.506;0.423269;0.7;0;4.67129;0.0288024;0;1.15058;0
17400;0;0.03;-71.056;-9.93505;0.425025;0.7;0;2.56814;0.0309654;0;1.1605;0
17500;0;0.03;-69.4117;-10.3898;0.426775;0.7;0;4.79202;0.0332618;0;1.17041;0
17600;0;0.03;-68.9117;-10.7521;0.428506;0.7;0;4.2046;0.0356244;0;1.18032;0
17700;1;0.03;-65;-8.80169;0.430222;0.7;0;2.38809;0.0381734;0;1.1902;0
17800;0;0.02;-63.9829;-12.5085;0.429925;0.7;0;2.95503;0.0408557;0;1.20008;0
17900;0;0.03;-69.1999;-10.6854;0.43162;0.7;0;3.47082;0.0436567;0;1.20995;0
18000;0;0.02;-61.8954;-12.4502;0.431305;0.7;0;4.06881;0.0465411;0;1.2198;0
18100;0;0.02;-64.0927;-12.6342;0.430999;0.7;0;4.49889;0.0495156;0;1.22965;0
18200;0;0.02;-60.8244;-12.4614;0.430691;0.7;0;5.68114;0.0524075;0;1.23951;0
18300;0;0.03;-65.6637;-12.5078;0.432376;0.7;0;2.89425;0.0553233;0;1.24936;0
18400;0;0.02;-57.8306;-12.2678;0.43205;0.7;0;5.07522;0.0583026;0;1.25921;0
18500;0;0.03;-67.1779;-12.4361;0.433717;0.7;0;3.12353;0.0613802;0;1.26904;0
18600;0;0.03;-62.9788;-12.4749;0.435371;0.7;0;4.93147;0.0645307;0;1.27887;0
18700;0;0.03;-63.7063;-12.5109;0.437007;0.7;0;3.49948;0.0678041;0;1.28869;0
18800;0;0.03;-70.563;-9.65143;0.438636;0.7;0;2.62551;0.0712418;0;1.29849;0
18900;0;0.02;-60.8998;-12.0656;0.438249;0.7;0;4.021;0.0747464;0;1.30828;0
19000;0;0.03;-64.977;-12.5044;0.439859;0.7;0;3.24329;0.078405;0;1.31805;0
19100;0;0.03;-69.1086;-11.4028;0.441458;0.7;0;3.71186;0.082089;0;1.32781;0
19200;0;0.03;-65.0518;-12.6132;0.443037;0.7;0;4.36953;0.0858762;0;1.33757;0
19300;0;0.03;-68.9084;-11.3004;0.444601;0.7;0;3.55638;0.089856;0;1.34729;0
19400;0;0.02;-59.8789;-12.3706;0.444157;0.7;0;3.90573;0.0939629;0;1.357;0
19500;1;0.03;-65;-8.87777;0.445715;0.7;0;3.69975;0.0981492;0;1.3667;0
19600;0;0.02;-64.1369;-12.4613;0.445267;0.7;0;3.76476;0.10232;0;1.3764;0
19700;0;0.03;-62.796;-12.3897;0.446803;0.7;0;3.92999;0.106543;0;1.3861;0
19800;0;0.02;-62.2369;-12.6816;0.446338;0.7;0;5.44763;0.110907;0;1.39577;0
19900;0;0.02;-68.1182;-12.7233;0.445882;0.7;0;2.25293;0.115293;0;1.40544;0
20000;0;0.03;-53.0932;-12.0232;0.447411;0.7;0;5.41399;0.11958;0;1.41512;0
20100;0;0.03;-62.8978;-12.6137;0.448923;0.7;0;5.70511;0.124021;0;1.42478;0
20200;0;0.03;-69.3403;-10.6;0.450433;0.7;0;4.6301;0.128609;0;1.43442;0
20300;0;0.02;-42.0024;-11.6073;0.449929;0.7;0;4.64593;0.133217;0;1.44405;0
20400;0;0.04;-68.9661;-9.38041;0.453413;0.7;0;4.05246;0.13795;0;1.45366;0
20500;0;0.03;-69.0041;-9.44363;0.454879;0.7;0;4.34405;0.142803;0;1.46325;0
20600;0;0.02;-68.6496;-10.1992;0.454339;0.7;0;4.55687;0.1478;0;1.47282;0
20700;0;0.03;-69.7725;-10.3968;0.455798;0.7;0;4.03759;0.152855;0;1.48238;0
20800;0;0.01;-58.7071;-12.404;0.453247;0.7;0;4.89114;0.157928;0;1.49193;0
20900;0;0.03;-68.0539;-10.6866;0.454707;0.7;0;4.84815;0.163074;0;1.50147;0
21000;0;0.01;-63.9274;-12.5309;0.452179;0.7;0;4.22011;0.168137;0;1.51102;0
21100;0;0.03;-22.3828;-11.4639;0.453645;0.7;0;4.17983;0.173085;0;1.5206;0
21200;0;0.02;-60.7811;-12.5667;0.453098;0.7;0;4.35938;0.178091;0;1.53016;0
21300;0;0.03;-66.8672;-12.2192;0.45456;0.7;0;3.2529;0.183202;0;1.53971;0
21400;0;0.02;-54.1638;-11.9241;0.454014;0.7;0;4.06892;0.188245;0;1.54927;0
21500;0;0.03;-59.3385;-12.1669;0.455457;0.7;0;4.06378;0.193358;0;1.55881;0
21600;0;0.03;-59.8137;-12.4317;0.456888;0.7;0;2.91594;0.198568;0;1.56834;0
21700;0;0.02;-63.068;-12.2239;0.456314;0.7;0;3.91959;0.203883;0;1.57785;0
21800;0;0.03;-60.3642;-12.415;0.457744;0.7;0;3.58407;0.209233;0;1.58735;0
21900;0;0.03;-66.0188;-11.6989;0.45916;0.7;0;5.84966;0.214556;0;1.59685;0
22000;0;0.02;-57.6827;-12.2329;0.458569;0.7;0;4.43026;0.220006;0;1.60633;0
22100;0;0.03;-59.6202;-12.5048;0.459971;0.7;0;5.39014;0.225508;0;1.6158;0
22200;0;0.03;-62.5364;-12.6081;0.46136;0.7;0;3.39175;0.231077;0;1.62526;0
22300;0;0.02;-61.9171;-12.0922;0.460745;0.7;0;3.66423;0.23676;0;1.63469;0
22400;0;0.02;-61.8327;-12.6373;0.460144;0.7;0;5.39338;0.242466;0;1.64412;0
22500;0;0.03;-62.7075;-12.2748;0.461537;0.7;0;5.99773;0.248056;0;1.65357;0
22600;0;0.02;-57.1036;-12.1623;0.460923;0.7;0;4.28968;0.253707;0;1.66301;0
22700;1;0.04;-65;-8.64123;0.464298;0.7;0;5.25452;0.259411;0;1.67244;0
22800;0;0.02;-62.7987;-12.6921;0.463661;0.7;0;4.11755;0.26521;0;1.68184;0
22900;0;0.03;-61.4562;-12.3796;0.465012;0.7;0;5.48068;0.271109;0;1.69123;0
23000;0;0.02;-63.4127;-12.5714;0.46436;0.7;0;4.8693;0.277107;0;1.70059;0
23100;0;0.02;-63.563;-12.4429;0.463713;0.7;0;3.41646;0.283139;0;1.70994;0
23200;0;0.02;-63.397;-12.6663;0.46308;0.7;0;3.49516;0.289122;0;1.71931;0
23300;0;0.03;-67.0471;-10.3954;0.464446;0.7;0;6.75228;0.294985;0;1.7287;0
23400;0;0.02;-62.5198;-12.6415;0.463802;0.7;0;3.42116;0.30086;0;1.73809;0
23500;0;0.03;-63.3738;-12.3227;0.465157;0.7;0;4.88154;0.306821;0;1.74746;0
23600;0;0.01;-60.9407;-12.5353;0.462522;0.7;0;4.23551;0.312782;0;1.75683;0
23700;0;0.02;-64.7978;-12.6871;0.461899;0.7;0;2.91365;0.318667;0;1.76622;0
23800;0;0.02;-59.4678;-12.5539;0.461274;0.7;0;4.39788;0.324448;0;1.77563;0
23900;0;0.03;-62.1319;-12.7692;0.462648;0.7;0;4.51108;0.330242;0;1.78504;0
24000;0;0.03;-67.7878;-12.1044;0.464012;0.7;0;4.10474;0.336051;0;1.79445;0
24100;0;0.02;-56.9303;-12.0682;0.463371;0.7;0;4.1896;0.341939;0;1.80383;0
24200;0;0.03;-68.9559;-10.1759;0.464732;0.7;0;5.28941;0.347872;0;1.81321;0
24300;1;0.02;-65;-8.63212;0.4641;0.7;0;1.06961;0.353796;0;1.82259;0
24400;0;0.02;-65.9945;-12.4208;0.46347;0.7;0;3.16311;0.35965;0;1.83198;0
24500;1;0.03;-65;-8.77889;0.464835;0.7;0;2.53795;0.365493;0;1.84138;0
24600;0;0.02;-63.6968;-12.5832;0.464192;0.7;0;3.52706;0.371371;0;1.85077;0
24700;0;0.03;-61.9218;-12.4709;0.465539;0.7;0;5.27224;0.377325;0;1.86014;0
24800;0;0.02;-28.172;-11.5199;0.464885;0.7;0;5.51499;0.383355;0;1.8695;0
24900;0;0.03;-68.6042;-12.0657;0.466225;0.7;0;2.14349;0.389403;0;1.87885;0
25000;0;0.03;-66.7715;-12.238;0.467558;0.7;0;3.91705;0.395497;0;1.88819;0
25100;1;0.03;-65;-8.79602;0.468883;0.7;0;2.46542;0.401645;0;1.89751;0
25200;0;0.01;-52.9776;-12.0014;0.466209;0.7;0;4.7799;0.407869;0;1.90682;0
25300;0;0.03;-69.1078;-11.1485;0.467541;0.7;0;3.39717;0.41407;0;1.91614;0
25400;0;0.02;-60.3345;-12.3132;0.466872;0.7;0;3.49387;0.42023;0;1.92546;0
25500;0;0.02;-63.2448;-12.6057;0.46621;0.7;0;4.09653;0.426397;0;1.93478;0
25600;0;0.02;-59.0252;-12.1676;0.465543;0.7;0;2.61241;0.432505;0;1.94412;0
25700;1;0.03;-65;-8.79055;0.466894;0.7;0;4.88844;0.438651;0;1.95345;0
25800;0;0.02;-65.6789;-12.2716;0.466237;0.7;0;3.67373;0.444658;0;1.96281;0
25900;0;0.02;-62.37;-12.5016;0.465574;0.7;0;5.06944;0.450723;0;1.97215;0
26000;0;0.03;-60.9699;-12.6569;0.466907;0.7;0;5.07723;0.45684;0;1.98149;0
26100;0;0.02;-63.1664;-12.434;0.466239;0.7;0;2.99264;0.462997;0;1.99081;0
26200;0;0.03;-64.3639;-12.6486;0.467567;0.7;0;2.35048;0.469153;0;2.00014;0
26300;0;0.02;-62.6663;-12.5969;0.466894;0.7;0;3.12472;0.475343;0;2.00945;0
26400;0;0.03;-69.0607;-10.4142;0.468224;0.7;0;4.38642;0.481541;0;2.01877;0
26500;0;0.02;-66.7928;-11.8043;0.467553;0.7;0;3.50275;0.487726;0;2.02809;0
26600;0;0.02;-61.5007;-12.3306;0.46688;0.7;0;5.04799;0.493903;0;2.03741;0
26700;0;0.03;-69.3346;-9.38675;0.468209;0.7;0;3.34081;0.500102;0;2.04672;0
26800;0;0.03;-67.0081;-11.453;0.469528;0.7;0;5.23419;0.506289;0;2.05604;0
26900;0;0.03;-69.6691;-10.1183;0.470834;0.7;0;3.68646;0.51256;0;2.06534;0
27000;0;0.02;-57.849;-12.3268;0.470131;0.7;0;4.66776;0.518935;0;2.07461;0
27100;0;0.03;-62.1226;-12.5295;0.471417;0.7;0;5.17065;0.525373;0;2.08386;0
27200;0;0.03;-67.3766;-12.3831;0.472696;0.7;0;3.87265;0.531908;0;2.09309;0
27300;0;0.02;-54.1647;-12.0987;0.47197;0.7;0;2.85447;0.538503;0;2.10231;0
27400;0;0.03;-58.2779;-12.3466;0.473238;0.7;0;4.6934;0.545131;0;2.11151;0
27500;0;0.02;-64.796;-12.6746;0.472502;0.7;0;2.45547;0.551811;0;2.1207;0
27600;0;0.02;-48.55;-12.1525;0.471779;0.7;0;4.60484;0.558514;0;2.12988;0
27700;0;0.03;-62.6334;-12.4645;0.473047;0.7;0;3.34783;0.565122;0;2.13909;0
27800;0;0.03;-55.2457;-12.2379;0.474305;0.7;0;4.0748;0.571801;0;2.14829;0
27900;0;0.02;-66.6853;-11.9473;0.473564;0.7;0;4.4717;0.578555;0;2.15746;0
28000;0;0.02;-65.664;-12.7703;0.47283;0.7;0;3.18068;0.585301;0;2.16663;0
28100;0;0.03;-60.9618;-12.4611;0.474093;0.7;0;4.46162;0.591991;0;2.17582;0
28200;0;0.03;-57.6093;-12.0906;0.475337;0.7;0;3.80468;0.598713;0;2.18499;0
28300;0;0.03;-66.1248;-12.0363;0.476575;0.7;0;3.60999;0.605581;0;2.19413;0
